Date,Symbol,Series,Close,Prev_Close,Traded_Qty,Delivery_Qty,Delivery_Percent
2026-08-31,PIIND,EQ,2370.0,2420.1,356031,246072,69.12
2026-08-31,PNB,EQ,114.23,115.4,18423594,11288854,61.27
2026-08-31,POLYCAB,EQ,9445.0,9088.0,387155,231154,59.71
2026-08-31,POWERGRID,EQ,263.55,266.05,11553385,7405830,64.1
2026-08-31,PVRINOX,EQ,1207.7,1220.9,371061,206007,55.52
2026-08-31,RAIN,EQ,195.35,199.31,3098328,1596883,51.54
2026-08-31,RAMCOCEM,EQ,879.55,895.65,134238,80260,59.79
2026-08-31,RBLBANK,EQ,380.35,382.0,2117124,1234880,58.33
2026-08-31,RECLTD,EQ,323.3,316.8,8007477,4663116,58.23
2026-08-31,RELIANCE,EQ,1277.0,1287.0,34871137,30329813,86.98
2026-08-31,SAIL,EQ,195.0,200.0,22055932,10992262,49.84
2026-08-31,SBICARD,EQ,644.75,641.05,26270918,22645710,86.2
2026-08-31,SBILIFE,EQ,1740.5,1761.1,796284,571130,71.72
2026-08-31,SBIN,EQ,1060.0,1047.5,5138732,3432496,66.8
2026-08-31,SHREECEM,EQ,23200.0,24000.0,20510,13625,66.43
2026-08-31,SHRIRAMFIN,EQ,1109.9,1086.9,5859843,4071585,69.48
2026-08-31,SIEMENS,EQ,4030.0,4089.0,222185,137515,61.89
2026-08-31,SRF,EQ,2560.4,2589.9,311993,228695,73.3
2026-08-31,SUNPHARMA,EQ,1984.8,1920.0,2413221,1724748,71.47
2026-08-31,SUNTV,EQ,466.15,474.5,862089,487140,56.51
2026-08-31,SYNGENE,EQ,400.75,403.4,493962,295749,59.87
2026-08-31,TATACHEM,EQ,643.0,655.75,592924,253492,42.75
2026-08-31,TATACOMM,EQ,1723.4,1694.7,325333,171020,52.57
2026-08-31,TATACONSUM,EQ,1037.5,1040.7,1686812,1274440,75.55
2026-08-31,TATAPOWER,EQ,347.0,351.85,6003565,3700156,61.63
2026-08-31,TATASTEEL,EQ,184.35,186.5,36802869,23151109,62.91
2026-08-31,TCS,EQ,2399.3,2342.0,2905846,2027420,69.77
2026-08-31,TECHM,EQ,1628.0,1640.9,2975369,2048584,68.85
2026-08-31,TITAN,EQ,5102.4,5169.2,630695,466715,74.0
2026-08-31,TORNTPHARM,EQ,5066.0,5050.0,650409,503211,77.37
2026-08-31,TRENT,EQ,2879.9,2898.0,976926,598827,61.3
2026-08-31,TVSMOTOR,EQ,4341.3,4304.2,1510029,1034881,68.53
2026-08-31,UBL,EQ,1308.5,1334.1,61021,38803,63.59
2026-08-31,ULTRACEMCO,EQ,11450.0,11589.0,381057,287325,75.4
2026-08-31,UPL,EQ,562.25,571.0,2572084,1843025,71.65
2026-08-31,VEDL,EQ,278.2,287.95,16664814,8690354,52.15
2026-08-31,VOLTAS,EQ,1194.4,1200.0,1330259,957108,71.95
2026-08-31,WHIRLPOOL,EQ,803.15,813.25,273026,131940,48.33
2026-08-31,WIPRO,EQ,184.5,180.95,16666567,10571399,63.43
2026-08-31,ZEEL,EQ,93.58,101.51,109254600,21713999,19.87
2026-08-31,ZYDUSLIFE,EQ,1161.3,1191.0,1498294,930041,62.07
2026-09-01,AARTIIND,EQ,524.85,524.4,637770,264918,41.54
2026-09-01,ABB,EQ,7396.0,7638.5,253254,115967,45.79
2026-09-01,ABBOTINDIA,EQ,26135.0,25850.0,8754,3792,43.32
2026-09-01,ABCAPITAL,EQ,394.45,409.4,2580254,1136099,44.03
2026-09-01,ABFRL,EQ,51.1,52.1,3376116,1445368,42.81
2026-09-01,ACC,EQ,1272.3,1276.5,98545,48564,49.28
2026-09-01,ADANIENT,EQ,2863.9,2859.1,3862408,1733099,44.87
2026-09-01,ADANIPORTS,EQ,1647.5,1593.1,3770354,1560050,41.38
2026-09-01,ALKEM,EQ,5300.0,5329.5,88288,51913,58.8
2026-09-01,AMBUJACEM,EQ,402.2,401.15,1377257,573551,41.64
2026-09-01,APOLLOHOSP,EQ,8755.0,8898.5,153262,86619,56.52
2026-09-01,APOLLOTYRE,EQ,442.7,438.95,276871,141393,51.07
2026-09-01,ASHOKLEY,EQ,170.53,175.64,16860146,6882870,40.82
2026-09-01,ASIANPAINT,EQ,2575.5,2653.6,1046523,401019,38.32
2026-09-01,ASTRAL,EQ,1507.0,1522.2,726492,309933,42.66
2026-09-01,ATUL,EQ,6452.0,6392.0,12419,6259,50.4
2026-09-01,AUBANK,EQ,1079.2,1086.2,1068952,557755,52.18
2026-09-01,AUROPHARMA,EQ,1683.3,1717.0,608791,249292,40.95
2026-09-01,AXISBANK,EQ,1258.0,1300.0,5588158,3413641,61.09
2026-09-01,BAJAJ-AUTO,EQ,12361.0,12130.0,495029,166305,33.6
2026-09-01,BAJAJFINSV,EQ,1972.0,2021.0,788344,365159,46.32
2026-09-01,BAJFINANCE,EQ,1053.9,1057.0,4813301,3014822,62.64
2026-09-01,BALKRISIND,EQ,2331.8,2279.2,511138,303080,59.3
2026-09-01,BALRAMCHIN,EQ,668.85,693.5,5571019,713541,12.81
2026-09-01,BANDHANBNK,EQ,162.9,163.5,5214696,2240290,42.96
2026-09-01,BANKBARODA,EQ,237.7,238.6,13131444,4995714,38.04
2026-09-01,BATAINDIA,EQ,677.35,682.4,149599,55726,37.25
2026-09-01,BEL,EQ,411.2,414.45,5628444,3381929,60.09
2026-09-01,BERGEPAINT,EQ,490.85,497.75,134383,62985,46.87
2026-09-01,BHARATFORG,EQ,2052.2,2104.9,976086,612582,62.76
2026-09-01,BHARTIARTL,EQ,1877.2,1811.9,9900740,5890898,59.5
2026-09-01,BHEL,EQ,426.55,442.65,7144021,3180568,44.52
2026-09-01,BIOCON,EQ,401.05,412.0,2120745,1072352,50.56
2026-09-01,BOSCHLTD,EQ,48550.0,50000.0,53609,18301,34.14
2026-09-01,BPCL,EQ,317.65,324.05,6048491,3253954,53.8
2026-09-01,BRITANNIA,EQ,5187.0,5250.0,235479,105123,44.64
2026-09-01,BSOFT,EQ,295.8,291.25,1358901,579859,42.67
2026-09-01,CANBK,EQ,125.6,126.9,9840419,3368183,34.23
2026-09-01,CANFINHOME,EQ,793.4,795.3,210620,94994,45.1
2026-09-01,CHAMBLFERT,EQ,412.3,409.55,755291,434154,57.48
2026-09-01,CHOLAFIN,EQ,1814.7,1857.4,1873461,549433,29.33
2026-09-01,CIPLA,EQ,1423.0,1409.2,880100,258898,29.42
2026-09-01,COALINDIA,EQ,401.6,401.75,6128444,3401471,55.5
2026-09-01,COFORGE,EQ,1988.9,1985.3,2055771,1123184,54.64
2026-09-01,COLPAL,EQ,1859.8,1897.6,374486,188801,50.42
2026-09-01,CONCOR,EQ,514.0,511.9,1247573,632845,50.73
2026-09-01,COROMANDEL,EQ,1922.9,1905.9,59054,30740,52.05
2026-09-01,CROMPTON,EQ,231.1,235.9,3046723,1229148,40.34
2026-09-01,CUB,EQ,234.99,229.19,2919901,1182992,40.51
2026-09-01,CUMMINSIND,EQ,5105.0,5105.0,430883,290041,67.31
2026-09-01,DABUR,EQ,384.0,381.0,1394674,825372,59.18
2026-09-01,DALBHARAT,EQ,1806.6,1856.2,85376,41759,48.91
2026-09-01,DEEPAKNTR,EQ,1782.8,1749.4,1005828,480585,47.78
2026-09-01,DELTACORP,EQ,57.41,58.47,1843770,405760,22.01
2026-09-01,DIVISLAB,EQ,9165.0,9467.0,485620,289310,59.58
2026-09-01,DIXON,EQ,14461.0,14850.0,229903,73233,31.85
2026-09-01,DLF,EQ,675.15,691.05,3403562,1805786,53.06
2026-09-01,DRREDDY,EQ,1171.0,1154.4,556259,222438,39.99
2026-09-01,EICHERMOT,EQ,7970.0,7953.5,760133,277677,36.53
2026-09-01,ESCORTS,EQ,3016.1,2995.0,115819,33347,28.79
2026-09-01,EXIDEIND,EQ,436.25,440.25,2106708,891245,42.31
2026-09-01,FEDERALBNK,EQ,349.25,356.7,3391394,1900532,56.04
2026-09-01,GAIL,EQ,172.69,177.5,8008794,4922704,61.47
2026-09-01,GLENMARK,EQ,2470.4,2480.0,679565,252951,37.22
2026-09-01,GNFC,EQ,576.0,574.75,379437,176991,46.65
2026-09-01,GODREJCP,EQ,905.0,901.3,691129,322133,46.61
2026-09-01,GODREJPROP,EQ,1978.0,2014.7,329259,118463,35.98
2026-09-01,GRANULES,EQ,837.2,828.5,346212,169105,48.84
2026-09-01,GRASIM,EQ,3305.0,3371.0,818556,493987,60.35
2026-09-01,HAL,EQ,4807.6,4801.6,492865,261638,53.09
2026-09-01,HAVELLS,EQ,1222.8,1244.1,1005951,642177,63.84
2026-09-01,HCLTECH,EQ,1351.4,1312.2,4031856,1652798,40.99
2026-09-01,HDFCAMC,EQ,2544.9,2622.1,936933,528934,56.45
2026-09-01,HDFCBANK,EQ,711.9,709.0,44417092,18568849,41.81
2026-09-01,HDFCLIFE,EQ,540.3,543.35,3064468,1079603,35.23
2026-09-01,HEROMOTOCO,EQ,5555.0,5450.0,1231011,469770,38.16
2026-09-01,HINDALCO,EQ,1014.4,1015.45,2765114,1051698,38.03
2026-09-01,HINDCOPPER,EQ,526.65,525.35,13697101,5771742,42.14
2026-09-01,HINDPETRO,EQ,363.1,365.75,1725511,797000,46.19
2026-09-01,HINDUNILVR,EQ,1994.8,1967.4,922778,482085,52.24
2026-09-01,ICICIBANK,EQ,1438.0,1454.0,10627608,4530058,42.63
2026-09-01,ICICIGI,EQ,1566.9,1566.9,446492,262877,58.88
2026-09-01,ICICIPRULI,EQ,495.45,517.05,2199838,1316644,59.85
2026-09-01,IDEA,EQ,14.06,14.33,316789599,95425274,30.12
2026-09-01,IDFCFIRSTB,EQ,84.9,85.97,11579195,6325295,54.63
2026-09-01,IEX,EQ,119.2,120.5,2633916,1344204,51.03
2026-09-01,IGL,EQ,149.85,150.49,803681,351113,43.69
2026-09-01,INDHOTEL,EQ,718.0,737.9,1129170,567111,50.22
2026-09-01,INDIACEM,EQ,359.85,370.65,184515,85993,46.6
2026-09-01,INDIAMART,EQ,1764.4,1755.4,33507,20303,60.59
2026-09-01,INDIGO,EQ,5052.0,5234.0,788457,424892,53.89
2026-09-01,INDUSINDBK,EQ,992.6,1016.6,1742567,617709,35.45
2026-09-01,INDUSTOWER,EQ,375.0,388.8,5558555,1875101,33.73
2026-09-01,INFY,EQ,1156.0,1133.8,13516123,5909583,43.72
2026-09-01,INTELLECT,EQ,694.7,680.95,945906,254858,26.94
2026-09-01,IOC,EQ,136.53,139.13,9536764,5366497,56.27
2026-09-01,IPCALAB,EQ,1987.6,1974.9,216317,119599,55.29
2026-09-01,IRCTC,EQ,481.35,481.25,398860,190690,47.81
2026-09-01,ITC,EQ,266.6,255.5,31258553,13523941,43.26
2026-09-01,JINDALSTEL,EQ,1160.0,1192.9,517597,176149,34.03
2026-09-01,JKCEMENT,EQ,5078.5,5133.0,58279,7979,13.69
2026-09-01,JSWSTEEL,EQ,1313.5,1307.7,1134147,388464,34.25
2026-09-01,JUBLFOOD,EQ,484.4,496.0,686008,363940,53.05
2026-09-01,KOTAKBANK,EQ,425.0,419.4,7669677,4613410,60.15
2026-09-01,LALPATHLAB,EQ,1904.4,1934.6,468711,191529,40.86
2026-09-01,LAURUSLABS,EQ,1861.6,1915.0,3530385,1851753,52.45
2026-09-01,LICHSGFIN,EQ,534.9,538.4,2000075,620695,31.03
2026-09-01,LT,EQ,3980.1,4044.9,944703,518405,54.87
2026-09-01,LTTS,EQ,3587.8,3608.4,36036,14139,39.24
2026-09-01,LUPIN,EQ,2153.0,2188.4,1298356,472048,36.36
2026-09-01,M&M,EQ,3259.0,3282.0,1887247,804835,42.65
2026-09-01,M&MFIN,EQ,364.4,373.0,1423593,850256,59.73
2026-09-01,MANAPPURAM,EQ,337.0,340.1,1860620,847866,45.57
2026-09-01,MARICO,EQ,838.1,820.0,3684805,1998581,54.24
2026-09-01,MARUTI,EQ,12950.0,13547.0,915975,487317,53.2
2026-09-01,MCX,EQ,3303.0,3400.0,1505861,422211,28.04
2026-09-01,METROPOLIS,EQ,582.25,582.35,376476,121924,32.39
2026-09-01,MFSL,EQ,1534.7,1573.1,302535,126511,41.82
2026-09-01,MGL,EQ,1077.7,1069.3,200377,68006,33.94
2026-09-01,MOTHERSON,EQ,165.6,170.68,14103203,5795207,41.09
2026-09-01,MPHASIS,EQ,2505.5,2427.4,932222,404955,43.44
2026-09-01,MRF,EQ,132335.0,133745.0,2838,1198,42.21
2026-09-01,MUTHOOTFIN,EQ,2905.0,2978.1,750967,366323,48.78
2026-09-01,NATIONALUM,EQ,372.0,381.5,6155527,3580192,58.16
2026-09-01,NAUKRI,EQ,1356.0,1313.0,1564601,689559,44.07
2026-09-01,NAVINFLUOR,EQ,8636.0,8675.5,74062,45661,61.65
2026-09-01,NESTLEIND,EQ,1438.2,1496.5,2555542,1270529,49.72
2026-09-01,NMDC,EQ,85.69,88.2,11311468,3750725,33.16
2026-09-01,NTPC,EQ,327.5,327.4,7377499,4407260,59.74
2026-09-01,OBEROIRLTY,EQ,1880.7,1868.0,211011,97652,46.28
2026-09-01,OFSS,EQ,12187.0,12540.0,208347,84100,40.37
2026-09-01,ONGC,EQ,236.45,231.8,11985775,7451445,62.17
2026-09-01,PAGEIND,EQ,35675.0,35800.0,15534,7579,48.79
2026-09-01,PERSISTENT,EQ,5800.0,5594.5,592977,151696,25.58
2026-09-01,PETRONET,EQ,292.3,300.6,1081102,529206,48.95
2026-09-01,PFC,EQ,345.8,336.3,8352858,5027282,60.19
2026-09-01,PIDILITIND,EQ,1643.5,1687.7,990170,589335,59.52
2026-09-01,PIIND,EQ,2397.1,2370.0,139983,52893,37.79
2026-09-01,PNB,EQ,115.22,114.23,10969598,4791611,43.68
2026-09-01,POLYCAB,EQ,8895.5,9445.0,653035,357376,54.73
2026-09-01,POWERGRID,EQ,264.55,263.55,8499123,4590980,54.02
2026-09-01,PVRINOX,EQ,1228.2,1207.7,838525,303438,36.19
2026-09-01,RAIN,EQ,206.55,195.35,7806876,2491313,31.91
2026-09-01,RAMCOCEM,EQ,875.35,879.55,76541,35983,47.01
2026-09-01,RBLBANK,EQ,380.5,380.35,2288711,1362720,59.54
2026-09-01,RECLTD,EQ,314.05,323.3,6496998,2872166,44.21
2026-09-01,RELIANCE,EQ,1309.0,1277.0,12617528,7456999,59.1
2026-09-01,SAIL,EQ,193.0,195.0,29120262,11746493,40.34
2026-09-01,SBICARD,EQ,632.4,644.75,3438291,1622983,47.2
2026-09-01,SBILIFE,EQ,1739.3,1740.5,624181,360443,57.75
2026-09-01,SBIN,EQ,1034.5,1060.0,7605132,3384666,44.51
2026-09-01,SHREECEM,EQ,23490.0,23200.0,15342,6305,41.1
2026-09-01,SHRIRAMFIN,EQ,1059.1,1109.9,5673585,3174005,55.94
2026-09-01,SIEMENS,EQ,4030.0,4030.0,317161,153434,48.38
2026-09-01,SRF,EQ,2592.0,2560.4,105018,50240,47.84
2026-09-01,SUNPHARMA,EQ,1929.0,1984.8,3595272,1854146,51.57
2026-09-01,SUNTV,EQ,462.15,466.15,229557,118667,51.69
2026-09-01,SYNGENE,EQ,402.05,400.75,632620,402266,63.59
2026-09-01,TATACHEM,EQ,633.6,643.0,363153,150547,41.46
2026-09-01,TATACOMM,EQ,1733.8,1723.4,196386,119754,60.98
2026-09-01,TATACONSUM,EQ,1030.5,1037.5,1005860,616307,61.27
2026-09-01,TATAPOWER,EQ,350.55,347.0,3607879,1678447,46.52
2026-09-01,TATASTEEL,EQ,184.07,184.35,46663321,19117299,40.97
2026-09-01,TCS,EQ,2369.0,2399.3,2678034,1231803,46.0
2026-09-01,TECHM,EQ,1638.0,1628.0,2412137,1578775,65.45
2026-09-01,TITAN,EQ,5050.0,5102.4,466855,174343,37.34
2026-09-01,TORNTPHARM,EQ,4965.5,5066.0,204694,108788,53.15
2026-09-01,TRENT,EQ,2855.0,2879.9,652244,325635,49.93
2026-09-01,TVSMOTOR,EQ,4203.0,4341.3,1908970,764193,40.03
2026-09-01,UBL,EQ,1308.9,1308.5,64290,27957,43.49
2026-09-01,ULTRACEMCO,EQ,11400.0,11450.0,168152,94343,56.11
2026-09-01,UPL,EQ,567.1,562.25,4060300,458627,11.3
2026-09-01,VEDL,EQ,274.0,278.2,6769011,2813442,41.56
2026-09-01,VOLTAS,EQ,1205.0,1194.4,288979,140498,48.62
2026-09-01,WHIRLPOOL,EQ,801.15,803.15,349162,172086,49.29
2026-09-01,WIPRO,EQ,181.7,184.5,6813425,2875650,42.21
2026-09-01,ZEEL,EQ,93.41,93.58,34196527,6543802,19.14
2026-09-01,ZYDUSLIFE,EQ,1167.8,1161.3,1070386,505124,47.19
2026-09-02,AARTIIND,EQ,505.2,524.85,917705,473138,51.56
2026-09-02,ABB,EQ,7447.5,7396.0,163580,81884,50.06
2026-09-02,ABBOTINDIA,EQ,26045.0,26135.0,7827,4046,51.69
2026-09-02,ABCAPITAL,EQ,397.05,394.45,4883439,2810866,57.56
2026-09-02,ABFRL,EQ,50.47,51.1,4428051,2092206,47.25
2026-09-02,ACC,EQ,1266.6,1272.3,146429,83638,57.12
2026-09-02,ADANIENT,EQ,2891.8,2863.9,1642492,646254,39.35
2026-09-02,ADANIPORTS,EQ,1672.7,1647.5,2338937,1059507,45.3
2026-09-02,ALKEM,EQ,5210.0,5300.0,218220,151526,69.44
2026-09-02,AMBUJACEM,EQ,402.7,402.2,1330391,534767,40.2
2026-09-02,APOLLOHOSP,EQ,8719.0,8755.0,169190,105406,62.3
2026-09-02,APOLLOTYRE,EQ,434.15,442.7,333100,179474,53.88
2026-09-02,ASHOKLEY,EQ,167.9,170.53,16412854,8026290,48.9
2026-09-02,ASIANPAINT,EQ,2527.5,2575.5,497889,219384,44.06
2026-09-02,ASTRAL,EQ,1487.0,1507.0,1046620,604761,57.78
2026-09-02,ATUL,EQ,6485.5,6452.0,22848,14204,62.17
2026-09-02,AUBANK,EQ,1077.9,1079.2,864436,579708,67.06
2026-09-02,AUROPHARMA,EQ,1648.2,1683.3,816419,341370,41.81
2026-09-02,AXISBANK,EQ,1253.9,1258.0,6437250,4248028,65.99
2026-09-02,BAJAJ-AUTO,EQ,12130.0,12361.0,333619,185570,55.62
2026-09-02,BAJAJFINSV,EQ,1990.0,1972.0,730988,424333,58.05
2026-09-02,BAJFINANCE,EQ,1055.9,1053.9,6234288,4160048,66.73
2026-09-02,BALKRISIND,EQ,2329.1,2331.8,343301,130672,38.06
2026-09-02,BALRAMCHIN,EQ,669.75,668.85,4012425,695705,17.34
2026-09-02,BANDHANBNK,EQ,161.52,162.9,6396488,3227175,50.45
2026-09-02,BANKBARODA,EQ,241.2,237.7,9638977,5816550,60.34
2026-09-02,BATAINDIA,EQ,670.45,677.35,87033,38372,44.09
2026-09-02,BEL,EQ,405.75,411.2,11919117,7149438,59.98
2026-09-02,BERGEPAINT,EQ,488.05,490.85,225836,96000,42.51
2026-09-02,BHARATFORG,EQ,2031.8,2052.2,1341071,966899,72.1
2026-09-02,BHARTIARTL,EQ,1862.8,1877.2,4125938,2997731,72.66
2026-09-02,BHEL,EQ,427.5,426.55,5742323,2719773,47.36
2026-09-02,BIOCON,EQ,401.0,401.05,1433504,839667,58.57
2026-09-02,BOSCHLTD,EQ,47250.0,48550.0,50832,20356,40.05
2026-09-02,BPCL,EQ,319.6,317.65,8277464,4794959,57.93
2026-09-02,BRITANNIA,EQ,5154.0,5187.0,325672,182507,56.04
2026-09-02,BSOFT,EQ,294.4,295.8,1273310,494538,38.84
2026-09-02,CANBK,EQ,126.3,125.6,13231733,6092679,46.05
2026-09-02,CANFINHOME,EQ,795.3,793.4,171636,108097,62.98
2026-09-02,CHAMBLFERT,EQ,411.45,412.3,739003,458508,62.04
2026-09-02,CHOLAFIN,EQ,1825.9,1814.7,853169,551839,64.68
2026-09-02,CIPLA,EQ,1412.8,1423.0,578260,321987,55.68
2026-09-02,COALINDIA,EQ,417.85,401.6,34130970,9663682,28.31
2026-09-02,COFORGE,EQ,1965.7,1988.9,1665060,1005036,60.36
2026-09-02,COLPAL,EQ,1861.5,1859.8,274685,143703,52.32
2026-09-02,CONCOR,EQ,510.0,514.0,2202359,1090811,49.53
2026-09-02,COROMANDEL,EQ,1914.6,1922.9,95960,55176,57.5
2026-09-02,CROMPTON,EQ,227.72,231.1,3476670,1599688,46.01
2026-09-02,CUB,EQ,230.61,234.99,2227407,1089047,48.89
2026-09-02,CUMMINSIND,EQ,5088.5,5105.0,368600,249694,67.74
2026-09-02,DABUR,EQ,379.0,384.0,1597939,925303,57.91
2026-09-02,DALBHARAT,EQ,1773.1,1806.6,58918,28540,48.44
2026-09-02,DEEPAKNTR,EQ,1734.1,1782.8,389513,187685,48.18
2026-09-02,DELTACORP,EQ,56.95,57.41,647310,366155,56.57
2026-09-02,DIVISLAB,EQ,9220.0,9165.0,403619,256249,63.49
2026-09-02,DIXON,EQ,14590.0,14461.0,216702,64146,29.6
2026-09-02,DLF,EQ,673.55,675.15,3578778,1624284,45.39
2026-09-02,DRREDDY,EQ,1156.5,1171.0,486542,297303,61.11
2026-09-02,EICHERMOT,EQ,7711.5,7970.0,1117588,533749,47.76
2026-09-02,ESCORTS,EQ,3019.4,3016.1,103177,60811,58.94
2026-09-02,EXIDEIND,EQ,425.65,436.25,2878998,1430094,49.67
2026-09-02,FEDERALBNK,EQ,353.35,349.25,6273256,4324582,68.94
2026-09-02,GAIL,EQ,173.0,172.69,5580510,3172768,56.85
2026-09-02,GLENMARK,EQ,2460.0,2470.4,516029,272139,52.74
2026-09-02,GNFC,EQ,576.95,576.0,610680,271693,44.49
2026-09-02,GODREJCP,EQ,905.0,905.0,1120078,598805,53.46
2026-09-02,GODREJPROP,EQ,1970.7,1978.0,770610,368697,47.84
2026-09-02,GRANULES,EQ,831.75,837.2,787511,331695,42.12
2026-09-02,GRASIM,EQ,3294.9,3305.0,1085964,593720,54.67
2026-09-02,HAL,EQ,4780.0,4807.6,525620,234496,44.61
2026-09-02,HAVELLS,EQ,1193.0,1222.8,752254,379068,50.39
2026-09-02,HCLTECH,EQ,1331.5,1351.4,2739386,1455738,53.14
2026-09-02,HDFCAMC,EQ,2525.7,2544.9,962353,561159,58.31
2026-09-02,HDFCBANK,EQ,700.8,711.9,36950338,22751679,61.57
2026-09-02,HDFCLIFE,EQ,533.0,540.3,1116864,614168,54.99
2026-09-02,HEROMOTOCO,EQ,5300.0,5555.0,1746768,646915,37.03
2026-09-02,HINDALCO,EQ,1009.7,1014.4,1902917,1129409,59.35
2026-09-02,HINDCOPPER,EQ,520.95,526.65,6616530,2677756,40.47
2026-09-02,HINDPETRO,EQ,359.0,363.1,7705518,4702480,61.03
2026-09-02,HINDUNILVR,EQ,1975.0,1994.8,1497019,991668,66.24
2026-09-02,ICICIBANK,EQ,1426.5,1438.0,8515824,5724353,67.22
2026-09-02,ICICIGI,EQ,1537.0,1566.9,605897,337472,55.7
2026-09-02,ICICIPRULI,EQ,499.5,495.45,1099572,578439,52.61
2026-09-02,IDEA,EQ,14.53,14.06,527024719,109915987,20.86
2026-09-02,IDFCFIRSTB,EQ,85.09,84.9,15107630,8946129,59.22
2026-09-02,IEX,EQ,118.86,119.2,3975640,2306529,58.02
2026-09-02,IGL,EQ,147.94,149.85,1206517,703787,58.33
2026-09-02,INDHOTEL,EQ,727.7,718.0,1623631,885318,54.53
2026-09-02,INDIACEM,EQ,358.3,359.85,73072,30839,42.2
2026-09-02,INDIAMART,EQ,1740.8,1764.4,48141,27050,56.19
2026-09-02,INDIGO,EQ,5020.0,5052.0,1437991,775344,53.92
2026-09-02,INDUSINDBK,EQ,978.0,992.6,2673391,1599480,59.83
2026-09-02,INDUSTOWER,EQ,379.0,375.0,2707843,1417417,52.34
2026-09-02,INFY,EQ,1140.0,1156.0,8564358,4696289,54.84
2026-09-02,INTELLECT,EQ,679.25,694.7,342023,192987,56.43
2026-09-02,IOC,EQ,137.0,136.53,8229119,4426992,53.8
2026-09-02,IPCALAB,EQ,1956.5,1987.6,161648,80555,49.83
2026-09-02,IRCTC,EQ,472.6,481.35,1151968,653599,56.74
2026-09-02,ITC,EQ,266.3,266.6,14643482,7971263,54.44
2026-09-02,JINDALSTEL,EQ,1159.4,1160.0,706262,384114,54.39
2026-09-02,JKCEMENT,EQ,4979.5,5078.5,63500,43035,67.77
2026-09-02,JSWSTEEL,EQ,1306.0,1313.5,1562597,1069400,68.44
2026-09-02,JUBLFOOD,EQ,486.5,484.4,976244,454553,46.56
2026-09-02,KOTAKBANK,EQ,423.5,425.0,10022695,6711278,66.96
2026-09-02,LALPATHLAB,EQ,1916.1,1904.4,178401,106593,59.75
2026-09-02,LAURUSLABS,EQ,1864.0,1861.6,2265630,1203488,53.12
2026-09-02,LICHSGFIN,EQ,541.25,534.9,2788144,1669229,59.87
2026-09-02,LT,EQ,3981.0,3980.1,1307081,823690,63.02
2026-09-02,LTTS,EQ,3505.0,3587.8,41078,16261,39.59
2026-09-02,LUPIN,EQ,2155.2,2153.0,714232,435864,61.03
2026-09-02,M&M,EQ,3190.0,3259.0,2883166,1752881,60.8
2026-09-02,M&MFIN,EQ,368.85,364.4,1218704,748542,61.42
2026-09-02,MANAPPURAM,EQ,340.9,337.0,5411370,2234364,41.29
2026-09-02,MARICO,EQ,829.35,838.1,1477115,1040551,70.44
2026-09-02,MARUTI,EQ,12849.0,12950.0,614156,362918,59.09
2026-09-02,MCX,EQ,3286.0,3303.0,2448588,1158704,47.32
2026-09-02,METROPOLIS,EQ,582.2,582.25,135132,55059,40.74
2026-09-02,MFSL,EQ,1505.0,1534.7,547908,319653,58.34
2026-09-02,MGL,EQ,1065.2,1077.7,176423,106293,60.25
2026-09-02,MOTHERSON,EQ,163.3,165.6,18944363,9456219,49.92
2026-09-02,MPHASIS,EQ,2480.0,2505.5,900566,612169,67.98
2026-09-02,MRF,EQ,131880.0,132335.0,4254,2004,47.11
2026-09-02,MUTHOOTFIN,EQ,2937.7,2905.0,950173,495652,52.16
2026-09-02,NATIONALUM,EQ,370.0,372.0,4447742,2369141,53.27
2026-09-02,NAUKRI,EQ,1343.7,1356.0,1456671,866575,59.49
2026-09-02,NAVINFLUOR,EQ,8542.5,8636.0,217819,103910,47.7
2026-09-02,NESTLEIND,EQ,1425.0,1438.2,875020,493087,56.35
2026-09-02,NMDC,EQ,85.75,85.69,16726795,8698666,52.0
2026-09-02,NTPC,EQ,330.0,327.5,11993091,7006636,58.42
2026-09-02,OBEROIRLTY,EQ,1866.0,1880.7,378206,194624,51.46
2026-09-02,OFSS,EQ,12158.0,12187.0,238698,114465,47.95
2026-09-02,ONGC,EQ,237.5,236.45,13073915,5974390,45.7
2026-09-02,PAGEIND,EQ,36200.0,35675.0,19411,10567,54.44
2026-09-02,PERSISTENT,EQ,5690.0,5800.0,610391,296461,48.57
2026-09-02,PETRONET,EQ,289.2,292.3,1476710,914292,61.91
2026-09-02,PFC,EQ,346.5,345.8,11746142,8660420,73.73
2026-09-02,PIDILITIND,EQ,1637.0,1643.5,635780,397855,62.58
2026-09-02,PIIND,EQ,2393.0,2397.1,128403,51123,39.81
2026-09-02,PNB,EQ,117.0,115.22,21100041,9065733,42.97
2026-09-02,POLYCAB,EQ,8804.0,8895.5,434543,206370,47.49
2026-09-02,POWERGRID,EQ,266.8,264.55,9068868,5337927,58.86
2026-09-02,PVRINOX,EQ,1210.0,1228.2,311807,191207,61.32
2026-09-02,RAIN,EQ,205.66,206.55,2767223,914335,33.04
2026-09-02,RAMCOCEM,EQ,864.35,875.35,100528,44841,44.61
2026-09-02,RBLBANK,EQ,389.4,380.5,4297189,1956000,45.52
2026-09-02,RECLTD,EQ,316.45,314.05,4975534,2523212,50.71
2026-09-02,RELIANCE,EQ,1313.1,1309.0,13497841,8462199,62.69
