Date,Symbol,Close,Price_Change_Percent,Delivery_Qty,Previous_Day_Delivery,Delivery_Multiple,Previous_Calendar_Month_Max,Delivery_Percent
2021-11-24,ZEEL,334.4,7.042253521126761,8245811,3962168.0,2.0811361355702234,5440405,20.45
2021-11-24,ICICIGI,1487.9,2.0157696263284257,722534,354122.0,2.040353324560462,683528,53.29
2021-11-25,SIEMENS,2154.85,-5.339571252855394,720338,82648.0,8.71573419804472,146524,33.45
2021-11-25,TATACOMM,1293.55,3.862057890722222,1877777,286152.0,6.562166261287707,369810,61.14
2021-11-25,IBULHSGFIN,226.65,5.5167597765363094,15338792,3482923.0,4.403999743893276,9369451,43.63
2021-11-25,IPCALAB,2024.45,-1.7662614940437134,622509,292292.0,2.1297503865997016,544747,53.57
2021-11-25,RELIANCE,2492.95,6.019817980777397,9245255,4345352.0,2.127619350515217,7161105,47.25
2021-11-26,ALKEM,3562.9,6.836786710246185,228368,23623.0,9.667188756720146,205044,33.68
2021-11-26,INDHOTEL,182.05,-11.43274142544393,6167802,932782.0,6.61226524525559,5425698,32.57
2021-11-26,CIPLA,966.7,7.417078726595921,3020811,481793.0,6.269935428700707,1667171,20.89
2021-11-26,TATAMOTORS,460.2,-6.60578386605784,15263313,2471986.0,6.174514337864373,12955212,29.47
2021-11-26,BPCL,376.85,-5.811047238190452,5440021,1203153.0,4.521470669150141,3177054,54.27
2021-11-26,INDIGO,1888.1,-8.857887623093262,898260,210497.0,4.267329225594664,836554,31.86
2021-11-26,TATACONSUM,766.7,-5.087893042832373,1266979,345170.0,3.6705941999594405,1045027,48.42
2021-11-26,NATIONALUM,88.1,-9.081527347781229,19911403,5521405.0,3.6062203370337804,11361065,33.97
2021-11-26,JSWSTEEL,628.65,-7.673667205169629,3362125,943649.0,3.5628978571481555,2572764,37.68
2021-11-26,POLYCAB,2254.75,-3.9346427506284316,273782,77538.0,3.5309396682916763,248986,54.42
2021-11-26,BHARATFORG,698.15,-5.013605442176874,3037831,980690.0,3.097646554976598,1948723,60.1
2021-11-26,DELTACORP,266.75,-8.959044368600683,3151995,1157301.0,2.723574074506114,2994127,28.14
2021-11-26,RECLTD,130.05,-2.72999252056842,4478463,2069613.0,2.163913253347365,4381828,57.13
2021-11-29,CROMPTON,443.3,1.3488797439414801,2074038,462122.0,4.488074577708916,1940160,71.79
2021-11-29,BERGEPAINT,740.25,-2.8670778113108546,605350,239385.0,2.528771644004428,591239,54.98
2021-11-29,INDUSTOWER,281.5,1.0046645138141412,3022996,1214266.0,2.489566536492004,2976613,44.27
2021-11-29,COALINDIA,154.25,-1.0583707504810813,9582404,3946882.0,2.427841521484554,7314138,52.72
2021-11-29,HDFCLIFE,683.65,1.9384179527324237,3122123,1462497.0,2.134789336320006,2693419,63.7
2021-11-29,IDEA,11.2,3.2258064516129004,227225559,110751290.0,2.0516741520572808,212603246,35.0
2021-11-30,GODREJPROP,1996.7,-3.171524174385329,8079123,263290.0,30.685263397774317,752213,53.53
2021-11-30,RECLTD,134.55,4.383242823894496,61595539,2600334.0,23.687548984092043,4478463,55.21
2021-11-30,SRF,2005.85,-2.4486917615017956,10352754,547455.0,18.910694029646272,1007136,54.28
2021-11-30,TVSMOTOR,686.5,0.3214964196989691,5061627,442854.0,11.429561435597284,2614178,77.62
2021-11-30,MPHASIS,2895.15,-3.1236406223858095,6621387,661655.0,10.007310456355654,661655,58.79
2021-11-30,IPCALAB,2100.2,-0.9503148065177961,6022253,631733.0,9.532908681357473,663291,57.73
2021-11-30,COLPAL,1434.35,-0.7610613346248314,1092104,158325.0,6.89786199273646,875222,70.01
2021-11-30,MRF,74630.8,1.1007440571945324,12805,2065.0,6.200968523002421,8331,49.35
2021-11-30,HAVELLS,1360.35,2.274265092850162,3300124,538194.0,6.131848366945748,926858,49.97
2021-11-30,WIPRO,637.25,1.054551221059305,8710600,1685169.0,5.168977117428579,2928701,64.88
2021-11-30,PIDILITIND,2205.85,-0.5522744691402552,1193343,233441.0,5.111968334611315,532345,76.26
2021-11-30,WHIRLPOOL,2041.8,0.37854579420874324,783623,155742.0,5.031545761580049,271838,82.19
2021-11-30,TATAPOWER,216.8,-0.8461010747770383,93451742,18621471.0,5.018494081375204,22777113,41.99
2021-11-30,MARICO,538.35,0.6732117812061754,2998885,608085.0,4.931687181890689,1903698,62.99
2021-11-30,ASIANPAINT,3143.65,-0.020672327704102374,1338856,281065.0,4.763510220055859,987674,57.2
2021-11-30,INFY,1712.65,0.9608866094850818,10710732,2268845.0,4.720786126861905,6315371,72.33
2021-11-30,IRCTC,795.15,2.49419953596288,16943266,3618631.0,4.682230932084537,5253986,45.57
2021-11-30,NESTLEIND,19152.55,0.8007726153133502,99373,23265.0,4.271351816032667,35760,58.53
2021-11-30,HCLTECH,1138.65,0.48537263380841017,4949933,1214350.0,4.076199612961667,3465588,66.69
2021-11-30,TECHM,1541.45,0.3123678130999222,3075413,815585.0,3.7708062311101846,1763415,54.31
2021-11-30,BEL,203.75,3.2953105196451205,5888129,1605045.0,3.668513343862633,5525039,54.73
2021-11-30,SHREECEM,26102.25,2.0971129738208076,39275,10968.0,3.5808716265499636,21833,40.21
2021-11-30,BAJAJFINSV,17237.35,2.0541254203571087,142337,41336.0,3.44341494097155,108756,31.03
2021-11-30,PEL,2418.35,1.4110789617142656,590820,172155.0,3.431907292846563,244521,44.06
2021-11-30,BRITANNIA,3545.5,0.4789434903361132,444592,133109.0,3.3400596503617335,443794,70.19
2021-11-30,HEROMOTOCO,2449.3,-1.666131363417376,787539,236221.0,3.3339076542729056,670929,51.56
2021-11-30,ICICIGI,1437.35,0.2161408401603562,1150660,353005.0,3.25961388648886,728514,80.55
2021-11-30,COALINDIA,152.0,-1.4586709886547813,30277895,9582404.0,3.159738933987755,9582404,53.45
2021-11-30,CANFINHOME,590.1,1.6625032302523866,668962,214040.0,3.1254064660811065,557646,45.37
2021-11-30,NAUKRI,5805.05,-0.698780341777989,354819,114580.0,3.0966922674114157,324746,61.43
2021-11-30,TATACONSUM,778.6,1.6449086161879924,1917897,651058.0,2.9458158873710176,1266979,54.34
2021-11-30,PETRONET,219.85,-0.04546487838144774,3271909,1142058.0,2.8649236728782603,2562780,67.95
2021-11-30,BERGEPAINT,751.75,1.5535292131036813,1691379,605350.0,2.794051375237466,605350,54.44
2021-11-30,SBILIFE,1160.55,2.1386138613861347,1361699,495957.0,2.7455989128089735,1332808,60.43
2021-11-30,HDFCLIFE,680.8,-0.41687998244716196,8559286,3122123.0,2.74149545037143,3122123,74.2
2021-11-30,TATASTEEL,1071.2,-3.9067055393585965,5658219,2147733.0,2.6345076413129567,4615973,42.36
2021-11-30,HINDUNILVR,2317.55,-0.5087146904782308,2756810,1092735.0,2.522853207776817,1956220,70.13
2021-11-30,LUPIN,884.4,-0.963045912653978,906414,377545.0,2.4008104994106665,548703,48.05
2021-11-30,GODREJCP,923.1,1.084099868593953,1366762,571883.0,2.3899329058566177,1005907,60.64
2021-11-30,CONCOR,620.0,3.635603844546594,2239678,944439.0,2.3714374353452157,1335976,55.49
2021-11-30,TCS,3529.15,0.7752712735579694,3849797,1648719.0,2.335023130078564,2146221,68.89
2021-11-30,POWERGRID,206.75,3.245942571785269,14650181,6542900.0,2.239095966620306,13317745,51.76
2021-11-30,HDFC,2673.1,-1.4997420591053234,5331025,2411498.0,2.2106694676918663,3663154,69.88
2021-11-30,BAJFINANCE,6997.25,1.3249828041849183,917065,448254.0,2.0458601596416317,878981,41.77
2021-12-01,IDEA,12.8,15.837104072398189,273364674,68012299.0,4.019341766406103,227225559,29.26
2021-12-01,GNFC,425.75,0.23543260741612712,1291516,340586.0,3.7920407767788458,971737,31.62
2021-12-02,NMDC,141.6,2.9069767441860463,16037488,5187900.0,3.091325584533241,6642019,63.42
2021-12-02,CUB,145.45,-0.3084304318026162,1375992,447657.0,3.073764064897902,1373202,72.85
2021-12-02,PERSISTENT,4392.6,4.412935737291876,191380,72684.0,2.6330416597875734,163543,39.02
2021-12-02,MCX,1642.85,3.538791201865498,474732,198805.0,2.387927869017379,332820,36.73
2021-12-03,IEX,255.75,-64.94414365019531,10859553,4071738.0,2.6670559353278627,4071738,18.32
2021-12-03,POWERGRID,206.1,-3.9160839160839185,26074158,10294804.0,2.532749336461384,14650181,73.02
2021-12-06,JSWSTEEL,642.85,-0.2637499030331133,5330906,1492137.0,3.5726652445452394,3362125,38.91
2021-12-07,HINDCOPPER,125.8,10.061242344706912,2656960,644332.0,4.123588460607264,1802340,17.36
2021-12-07,KOTAKBANK,1937.15,2.7556757903670723,4343985,1871414.0,2.321231432489016,2235879,59.15
2021-12-07,ASIANPAINT,3030.35,-0.2616594806306248,1345852,630231.0,2.135490002871963,1338856,65.45
2021-12-08,WHIRLPOOL,1891.9,-6.046234449879571,1211982,135814.0,8.923837012384585,783623,44.88
2021-12-08,LUPIN,889.25,2.666974542515733,1286707,328959.0,3.9114509710936622,906414,71.97
2021-12-09,SBICARD,955.75,-6.068796068796069,4725984,945428.0,4.998777273361906,1783238,63.68
2021-12-09,ABCAPITAL,124.45,4.623791509037411,6215579,1274904.0,4.87533100531491,5185030,35.13
2021-12-09,LTTS,5384.6,-0.1159371898680171,177904,47296.0,3.7615020297699595,172794,52.02
2021-12-10,DLF,419.1,5.143000501756146,3633563,456967.0,7.951477896653369,2940035,27.42
2021-12-10,IDFCFIRSTB,52.1,5.252525252525255,17972386,6074715.0,2.9585562450254868,12258115,30.34
2021-12-10,SIEMENS,2445.35,7.648793801725656,822150,321216.0,2.559492677824268,720338,24.36
2021-12-10,TATACHEM,940.15,0.45947534327081846,800185,387763.0,2.0635929678695493,537493,34.69
2021-12-13,PEL,2746.3,3.6300516961624196,695281,89153.0,7.798739246015277,590820,31.27
2021-12-13,PERSISTENT,4413.0,1.7382884544448456,191935,48064.0,3.9933214047936083,191380,34.91
2021-12-13,SAIL,113.0,0.6681514476614699,23071362,7398437.0,3.1184102804416662,22766015,33.18
2021-12-13,POLYCAB,2545.3,2.979790827989403,299268,112183.0,2.6676769207455675,273782,20.22
2021-12-13,NAUKRI,5490.0,-2.763018065887354,427117,168761.0,2.5308987266015253,354819,68.15
2021-12-13,FEDERALBNK,91.95,-0.7019438444924314,7318210,3116145.0,2.348481858193377,7008918,49.72
2021-12-13,JUBLFOOD,3738.55,-1.306740935309724,227787,107771.0,2.1136205472715295,212568,48.12
2021-12-14,CHOLAFIN,554.95,-4.161989465503827,2305493,576718.0,3.9976088833710754,1957158,57.25
2021-12-14,SBICARD,902.25,-1.9985879541628175,5791116,1567778.0,3.6938367549487237,4947155,77.94
2021-12-14,KOTAKBANK,1840.4,-1.74576904596657,6902587,2579061.0,2.6763954012720133,4343985,68.27
2021-12-14,L&TFH,81.05,1.6938519447929665,4601140,2173244.0,2.117175982080245,4226050,41.63
2021-12-14,ICICIPRULI,576.5,1.4786129202605134,1244032,613061.0,2.0292140586336433,1187709,64.9
2021-12-15,IEX,261.6,-6.219752643842971,15454320,6239445.0,2.4768741450561707,10859553,38.08
2021-12-16,JKCEMENT,3570.85,2.8529869232098544,74330,14254.0,5.214676582012067,65072,35.01
2021-12-16,IBULHSGFIN,254.0,-4.13285525570862,32731985,8509650.0,3.846454907076084,23861565,30.43
2021-12-17,BAJAJ-AUTO,3179.15,-2.274718349907013,2022256,148535.0,13.614676675531019,485891,63.78
2021-12-17,WIPRO,670.8,4.112990842775105,27077353,2358282.0,11.481813031690018,8710600,51.77
2021-12-17,HDFCAMC,2397.95,-1.6326530612244972,771932,148704.0,5.191064127394018,314143,62.91
2021-12-17,UPL,715.6,-2.493527728573369,1646181,337466.0,4.878064753189951,1333953,58.57
2021-12-17,JUBLFOOD,3553.35,-3.2628226069911768,362316,84998.0,4.262641473917033,227787,47.28
2021-12-17,PERSISTENT,4640.15,3.029731109976238,363659,96016.0,3.787483336110648,191935,27.58
2021-12-17,BHEL,60.15,-7.603686635944694,15820754,4316241.0,3.665400982011894,9732577,25.84
2021-12-17,ADANIPORTS,723.95,-2.8450647520633336,2238746,802359.0,2.790204883350221,2164185,45.01
2021-12-17,HAL,1247.7,-2.5919275509407482,682583,264614.0,2.5795422766747036,421014,61.0
2021-12-17,MANAPPURAM,163.9,-3.758073987081624,2171416,854805.0,2.5402471908797915,1908253,43.65
2021-12-17,FEDERALBNK,85.2,-3.837471783295702,9523702,3956833.0,2.406900164854064,7318210,48.69
2021-12-20,CUB,134.9,-3.642857142857139,4040178,717111.0,5.633964616356463,1375992,70.62
2021-12-20,APOLLOTYRE,202.25,-5.1804969526488565,1403169,599158.0,2.3419014683939796,1376594,38.27
2021-12-21,ADANIPORTS,725.6,3.4060139660823676,2821204,951944.0,2.9636239106502065,2238746,40.63
2021-12-22,ABB,2284.45,3.79145842798727,464786,122949.0,3.7803154153348135,269314,48.33
2021-12-22,ZEEL,348.75,0.27314548591144006,16222700,5028937.0,3.2258705965097594,8245811,22.97
2021-12-22,INDIACEM,186.75,5.717520520803846,1230706,389471.0,3.1599425887935175,983505,7.71
2021-12-22,M&MFIN,145.0,0.9046624913013301,2339614,961810.0,2.432511618718874,2152773,38.35
2021-12-23,GMRINFRA,42.6,-0.5834305717619603,13761282,4620472.0,2.9783281881158463,9037435,39.47
2021-12-23,ABBOTINDIA,18714.8,2.717106436696438,13406,5066.0,2.6462692459534147,9445,60.65
2021-12-24,HCLTECH,1265.2,3.0754816896818604,7541986,1717841.0,4.390386537520062,4949933,47.28
2021-12-24,L&TFH,76.9,-6.900726392251803,8827866,3784614.0,2.3325670728903924,4601140,28.3
2021-12-27,RBLBANK,140.95,-18.47888953152112,31352353,936580.0,33.475360353627025,2822596,16.44
2021-12-27,NAVINFLUOR,4243.95,6.271441091774128,124698,26026.0,4.791285637439484,124334,18.97
2021-12-27,GMRINFRA,46.15,8.206330597889801,24681355,12082295.0,2.0427704339283226,13761282,23.99
2021-12-28,ACC,2151.25,0.6809566153414228,477911,23314.0,20.49888479025478,233906,67.86
2021-12-28,IDFC,56.65,10.321324245374873,11346246,1304047.0,8.700795293421173,5268274,34.35
2021-12-28,TATAMOTORS,480.2,1.9208320067918945,10588227,2240031.0,4.726821637736263,10200803,46.32
2021-12-28,DRREDDY,4743.8,0.14566488631806765,457955,138704.0,3.3016711846810476,351712,68.5
2021-12-29,INTELLECT,719.35,4.655561213355641,317894,52731.0,6.028597978418767,307883,35.14
2021-12-29,JKCEMENT,3202.0,-5.103431924604346,95452,17021.0,5.607896128312085,74330,29.64
2021-12-29,RAIN,231.0,11.62116453249578,2884519,709707.0,4.064380089248099,892449,16.74
2021-12-29,BALRAMCHIN,361.45,5.379008746355682,1607952,638426.0,2.518619229166732,854387,29.33
2021-12-30,BOSCHLTD,16872.15,1.1771513895843566,19889,2449.0,8.121273989383422,14336,22.85
2021-12-30,FEDERALBNK,82.2,0.30506406345332515,13705648,1717937.0,7.9779689243552,11230328,53.46
2021-12-30,AUBANK,1043.35,3.1844929041190655,1191133,266091.0,4.476412204847214,919182,39.63
2021-12-30,INDUSINDBK,885.4,1.7701149425287328,6852634,1626833.0,4.212254115818895,4635520,55.47
2021-12-30,IDFCFIRSTB,47.5,0.21097046413502413,19977046,4916776.0,4.063037649061092,17972386,38.75
2021-12-30,POWERGRID,205.35,0.36656891495601174,30148258,8082662.0,3.729991183597681,26074158,45.95
2021-12-30,BEL,209.95,0.11921793037672868,6776269,1834182.0,3.6944365390130316,5888129,48.18
2021-12-30,NTPC,126.9,3.045066991473812,16523429,4538851.0,3.640443142989272,11310587,51.01
2021-12-30,PNB,37.15,0.0,26900911,8779691.0,3.063992912734628,17185065,38.51
2021-12-30,SBIN,451.7,-0.5941901408450679,14825094,4989343.0,2.971351939523901,9198460,51.33
2021-12-30,INTELLECT,772.95,7.451171196218811,778258,317894.0,2.4481682573436427,317894,32.33
2021-12-30,METROPOLIS,3437.1,-1.0821078078683026,137122,64049.0,2.1408921294633796,136313,22.87
2021-12-31,IDFC,63.0,13.105924596050263,43324986,2988716.0,14.496186991336748,11346246,35.05
2021-12-31,TATACOMM,1464.45,4.801946541668168,848800,144010.0,5.894035136448858,550139,30.38
2022-01-03,BANDHANBNK,252.4,-0.11871784724969646,6233604,727659.0,8.566655535078931,4702413,52.59
2022-01-03,EICHERMOT,2718.8,4.896022223079598,724178,160170.0,4.521308609602298,478145,29.47
2022-01-04,BALRAMCHIN,427.3,14.159764894469676,2772097,722467.0,3.8369877101653085,1607952,14.63
2022-01-04,COROMANDEL,769.9,1.8251554027245012,470194,147496.0,3.1878423821662962,330820,54.56
2022-01-04,DABUR,574.05,-1.2217155639679984,1921767,704736.0,2.7269317872224494,1275177,62.75
2022-01-04,COFORGE,6105.4,2.2140746507286777,219123,82692.0,2.6498693948628644,159976,32.74
2022-01-04,ASTRAL,2396.65,2.7656883133589174,278514,107429.0,2.592540189334351,266697,33.67
2022-01-04,ULTRACEMCO,7650.35,-0.9522391537953531,196346,79221.0,2.4784589944585402,178992,62.29
2022-01-04,AARTIIND,992.0,-2.491767828181061,571530,263592.0,2.168237275789857,352923,53.56
2022-01-04,HINDCOPPER,133.45,4.461839530332672,5333780,2656785.0,2.0076069384613358,2656960,33.08
2022-01-05,DALBHARAT,1911.05,1.835766812320156,246198,34337.0,7.170049800506742,221698,54.22
2022-01-05,AUBANK,1169.35,6.702253855278749,1524674,217166.0,7.0207767330060875,1191133,14.9
2022-01-05,SYNGENE,628.8,1.7805114923923602,522433,99475.0,5.251902488062327,380512,24.94
2022-01-05,METROPOLIS,3414.8,-0.39668650099171354,158373,30470.0,5.1976698391860845,137122,65.92
2022-01-05,ATUL,9206.4,-1.0266719702426386,209529,41809.0,5.0115764548302995,73915,89.73
2022-01-05,CHAMBLFERT,429.1,5.365254757519956,1193781,244567.0,4.881202288125544,515468,13.15
2022-01-05,JINDALSTEL,406.4,4.688304997424005,3535546,1002264.0,3.5275596050541576,1923954,35.74
2022-01-05,BANDHANBNK,263.45,3.4963661363189855,7656486,2214835.0,3.4569103341783927,6233604,33.77
2022-01-05,BAJAJFINSV,17988.4,4.977692444610446,113767,38581.0,2.9487830797542833,91383,18.71
2022-01-05,GRASIM,1747.05,3.2535460992907774,850686,324943.0,2.6179545335643484,786249,48.22
2022-01-05,BANKBARODA,84.9,1.1918951132300357,11147060,5180165.0,2.15187354070768,10039916,32.86
2022-01-06,GUJGASLTD,669.2,4.188074108671975,602954,170947.0,3.527139990757369,332459,36.57
2022-01-06,INDIGO,1960.15,-0.8899001390468921,490311,175008.0,2.8016490674712013,337851,46.07
2022-01-07,INDIACEM,239.85,15.284787310742601,4427133,516389.0,8.573251947659614,1230706,14.31
2022-01-07,VOLTAS,1270.9,1.6882701232197261,1244336,319160.0,3.8987843088106278,892240,58.42
2022-01-07,GMRINFRA,45.8,-5.175983436853002,54831345,16607115.0,3.3016779253952295,24681355,41.57
2022-01-07,IRCTC,860.95,2.0990216424547934,2998326,927882.0,3.231365626232646,2442064,24.47
2022-01-07,ONGC,157.05,4.144562334217506,11845070,4347446.0,2.7246042849065866,9813483,38.35
2022-01-07,TITAN,2572.7,-0.8937170152933577,1301383,502364.0,2.5905180307506113,990810,28.14
2022-01-07,MFSL,1033.95,1.756716858576914,607436,295522.0,2.055467951624583,544827,54.54
2022-01-10,PETRONET,223.3,0.44984255510571297,2275660,462680.0,4.918431745482839,1706285,59.24
2022-01-10,IPCALAB,1061.0,-51.76834257659788,591212,136689.0,4.3252346567756,452306,39.29
2022-01-10,CHAMBLFERT,432.8,2.2805151837409983,1457284,353102.0,4.1270907556456775,1193781,41.05
2022-01-10,HAL,1296.25,3.15533980582525,810480,200856.0,4.035129645118891,682583,56.82
2022-01-10,INDHOTEL,194.65,4.453984437885705,3666591,927975.0,3.9511743312050434,2655920,34.94
2022-01-10,UPL,821.6,4.138411813169399,2473592,629457.0,3.929723555381861,1646181,33.32
2022-01-11,IDEA,11.8,-20.538720538720533,629635516,79290703.0,7.940849206495243,225157053,29.86
2022-01-11,INDUSTOWER,267.55,2.431087289433393,3135134,474656.0,6.605065563271085,2668798,40.91
2022-01-11,JSWSTEEL,645.7,-3.9279869067103075,2790910,629889.0,4.43079653716766,1866753,40.38
2022-01-11,COROMANDEL,773.5,0.07115596092890283,773182,189739.0,4.074976678489926,470194,66.13
2022-01-11,UBL,1605.1,0.3532464284597745,185798,53412.0,3.4785815921515764,130786,33.89
2022-01-11,TATACHEM,972.2,3.508118179398461,1180041,346235.0,3.408208297832397,495159,23.41
2022-01-11,SAIL,104.4,-4.874715261958992,35820211,13530139.0,2.647438507468401,23071362,42.64
2022-01-11,TATASTEEL,1130.25,-3.318934177323464,3285797,1331943.0,2.4669201309665656,2370671,33.88
2022-01-11,DELTACORP,282.85,0.8737517831669208,1985075,952199.0,2.084727037100438,1732555,30.43
2022-01-12,DLF,417.55,2.1279197749785954,2729849,784367.0,3.4803210741910355,2046186,21.3
2022-01-12,M&M,880.55,4.6529593534585185,3638643,1140276.0,3.191019542637046,2181607,40.33
2022-01-12,HDFCBANK,1556.65,-0.5907146050194776,8472922,2692404.0,3.146972742575037,6130252,80.37
2022-01-12,PIIND,2871.7,0.16742823258571024,497962,172937.0,2.8794416463798957,370588,60.96
2022-01-12,LICHSGFIN,381.65,1.6378162450066518,2790362,1019350.0,2.737393436994163,1329506,53.92
2022-01-12,INDHOTEL,208.25,5.68383658969804,5105136,1917238.0,2.6627554847129047,3666591,37.76
2022-01-12,RAMCOCEM,1041.9,2.287453367366981,326640,141781.0,2.3038347874538903,207916,57.46
2022-01-12,MUTHOOTFIN,1518.45,-0.449091981905193,405093,199378.0,2.031783847766554,394748,57.26
2022-01-12,M&MFIN,165.1,5.630198336532298,3896836,1937527.0,2.011242165915623,2339614,35.34
2022-01-13,JINDALSTEL,413.2,5.840163934426233,4146354,1020211.0,4.064212207082653,3535546,32.83
2022-01-13,POLYCAB,2685.15,8.237262173492416,429167,124524.0,3.4464601201374836,299268,22.2
2022-01-13,TATASTEEL,1221.15,6.446129707112974,4326987,1525010.0,2.8373499190169245,3285797,27.52
2022-01-13,TCS,3897.9,0.9844814632503431,3737081,1866561.0,2.0021210129216245,2677223,55.91
2022-01-14,AUROPHARMA,695.15,-3.128483835005581,1761524,359263.0,4.903160080498131,1122716,29.96
2022-01-14,IRCTC,902.7,3.979727005701788,4379624,981390.0,4.462674370026187,2998326,31.12
2022-01-14,TATACONSUM,762.5,4.423445631333875,2293293,720023.0,3.185027422735107,1449962,26.26
2022-01-14,AXISBANK,721.7,-2.5651410827595518,7483596,2700676.0,2.7710084438118456,6059834,45.91
2022-01-14,GRANULES,357.6,4.439252336448612,1844238,859495.0,2.1457227790737585,877870,24.1
2022-01-17,HEROMOTOCO,2701.5,5.129003385609223,636988,123309.0,5.1657867633343875,322906,27.02
2022-01-17,ASHOKLEY,139.3,1.1252268602540918,7281157,1657426.0,4.393051032142611,6253182,36.1
2022-01-17,LICHSGFIN,389.5,2.7975719187120673,3741415,1200000.0,3.1178458333333334,2790362,51.67
2022-01-17,ONGC,165.85,2.9804408568767355,15907750,5745974.0,2.7685036514261987,11845070,48.83
2022-01-17,APOLLOTYRE,243.45,5.116580310880827,2437572,1026437.0,2.37478968509514,1403169,34.57
2022-01-17,GODREJCP,924.95,0.6748299319727941,743712,324184.0,2.294104582582731,713275,55.41
2022-01-18,APOLLOHOSP,4615.8,-6.025347381279581,1632409,170981.0,9.547312274463245,486772,46.54
2022-01-18,CHOLAFIN,612.45,1.956051273514233,1833626,331221.0,5.535959374556565,1508434,23.65
2022-01-18,ICICIGI,1447.6,1.064683911055259,1176778,236278.0,4.980480620286273,644541,69.54
2022-01-18,MANAPPURAM,162.95,-3.0059523809523876,2877259,637834.0,4.510984049141313,1824100,29.06
2022-01-18,AMBUJACEM,380.65,-6.657675331044638,3407784,979858.0,3.477834543372611,3261497,46.9
2022-01-18,GLENMARK,495.2,-4.207370151852221,629725,195177.0,3.226430368332334,581043,42.3
2022-01-18,CROMPTON,435.3,-2.0917678812415677,1770922,662627.0,2.672577483259813,1409142,72.43
2022-01-19,VEDL,324.6,0.6667700418669666,16105244,2966028.0,5.429902886958586,8354375,43.1
2022-01-19,LTTS,5077.55,-6.326907111890044,365799,67539.0,5.416115133478435,180539,27.63
2022-01-19,BAJFINANCE,7571.8,-2.2236570247933862,1370015,319859.0,4.283184153017423,872342,27.4
2022-01-19,IPCALAB,1075.15,2.5075082232921946,657127,166370.0,3.9497926308829716,591212,74.84
2022-01-19,IGL,438.6,-3.253556854527407,5556506,1439912.0,3.8589205451444255,3094750,59.33
2022-01-19,NAUKRI,5016.7,-6.1500902636821975,727679,202749.0,3.589063324603327,241446,59.92
2022-01-19,BIOCON,367.35,5.348437051907093,1526133,545084.0,2.7998125059623837,1474941,18.04
2022-01-19,CUMMINSIND,964.55,-2.3586576909449883,431744,198293.0,2.177303283524885,364470,33.25
2022-01-19,NESTLEIND,18937.0,-2.2838448677991217,37005,17433.0,2.122698330752022,36094,44.92
2022-01-20,OFSS,3698.65,-7.444665490534639,243113,43137.0,5.6358346662957555,67871,46.48
2022-01-20,CHOLAFIN,649.15,6.052932527364803,2246100,624006.0,3.599484620340189,1833626,24.32
2022-01-20,ASHOKLEY,139.05,1.164059658057492,7649602,2768675.0,2.762910778621543,7281157,40.55
2022-01-20,BAJAJFINSV,17258.95,-4.526948161506412,126539,49365.0,2.563334346196698,113767,23.24
2022-01-20,TCS,3826.55,-2.2505204807581753,4962139,2121306.0,2.3391905741085917,3737081,80.34
2022-01-21,CONCOR,623.6,-5.579529108940877,2052995,235108.0,8.732135869472753,1275534,46.94
2022-01-21,BIOCON,377.1,3.5420098846787575,2178607,332009.0,6.56189139451039,1526133,21.89
2022-01-21,MUTHOOTFIN,1432.75,-2.7655242619613167,693792,108559.0,6.39092106596413,405093,67.23
2022-01-21,TVSMOTOR,631.1,-0.7938379313055025,775981,124993.0,6.208195658956901,519255,24.68
2022-01-21,HAVELLS,1241.55,-5.246890025185072,1384782,255586.0,5.418066717269334,591629,41.03
2022-01-21,PIDILITIND,2700.6,0.9211681832620225,586647,123633.0,4.74506806435175,386233,41.97
2022-01-21,HINDALCO,506.7,0.6555423122765219,5914239,1495466.0,3.9547799816244567,4314931,41.73
2022-01-21,SHREECEM,25037.2,-3.9702980360420055,63687,16992.0,3.74805790960452,23641,47.68
2022-01-21,SBILIFE,1240.65,0.15742310486801045,1153458,398554.0,2.8941071975190313,962172,47.64
2022-01-21,MANAPPURAM,155.15,-4.346485819975329,3024195,1110119.0,2.7242079452743355,2877259,45.53
2022-01-21,MFSL,933.25,-3.996502417446767,1201328,477498.0,2.5158806947882506,710536,79.77
2022-01-21,ADANIPORTS,723.9,-1.9105691056910599,4639171,1882568.0,2.4642780499827897,2821204,50.18
2022-01-21,MARUTI,8189.6,1.9069602493669389,464284,188548.0,2.4624180580011457,414854,44.58
2022-01-21,MPHASIS,3024.6,-0.8669146687206133,577125,282234.0,2.044845766279045,473378,35.19
2022-01-24,BANDHANBNK,307.85,4.179357021996624,10052784,1576079.0,6.378350323809911,7656486,30.17
2022-01-24,DIXON,4620.55,-7.203896169101768,419117,153706.0,2.7267445642980754,182902,45.86
2022-01-24,BANKBARODA,92.6,-0.10787486515642775,22287997,8282544.0,2.6909602894955946,12296787,39.67
2022-01-24,SBICARD,814.9,-4.140689330666985,1345248,576370.0,2.334000728698579,1154095,52.26
2022-01-24,CIPLA,892.1,2.841662343650928,1771058,772641.0,2.292213330641268,1244733,35.48
2022-01-24,ASTRAL,2172.3,-8.609773028460827,286953,139195.0,2.0615180142964906,278514,41.96
2022-01-24,GODREJCP,860.8,-3.4111310592459705,933144,461727.0,2.0209864270445523,743712,64.36
2022-01-24,ZEEL,268.1,-7.344047001900813,9164304,4550759.0,2.0137968193877107,4975549,31.82
