Date,Symbol,Series,Close,Prev_Close,Traded_Qty,Delivery_Qty,Delivery_Percent
2023-01-12,LICHSGFIN,EQ,400.15,402.65,1292880,287421,22.23
2023-01-12,LT,EQ,2159.75,2125.35,2726901,1721376,63.13
2023-01-12,LTIM,EQ,4276.15,4225.5,252469,126586,50.14
2023-01-12,LTTS,EQ,3642.8,3628.0,190518,65864,34.57
2023-01-12,LUPIN,EQ,754.35,754.05,560241,307087,54.81
2023-01-12,M&M,EQ,1319.9,1312.6,2448619,1608862,65.7
2023-01-12,M&MFIN,EQ,232.85,236.4,2101970,794475,37.8
2023-01-12,MANAPPURAM,EQ,120.15,121.9,4354400,1134911,26.06
2023-01-12,MARICO,EQ,501.6,500.3,1961900,1121711,57.17
2023-01-12,MARUTI,EQ,8369.2,8284.45,283772,128131,45.15
2023-01-12,MCDOWELL-N,EQ,857.75,868.5,607382,357308,58.83
2023-01-12,MCX,EQ,1508.6,1481.75,394549,207519,52.6
2023-01-12,METROPOLIS,EQ,1382.35,1375.5,180966,75956,41.97
2023-01-12,MFSL,EQ,795.7,798.55,993474,353730,35.61
2023-01-12,MGL,EQ,861.95,867.4,112304,32480,28.92
2023-01-12,MOTHERSON,EQ,78.15,77.2,12356244,5659806,45.81
2023-01-12,MPHASIS,EQ,2014.4,2029.0,334707,158445,47.34
2023-01-12,MRF,EQ,89518.25,91142.0,13853,3543,25.58
2023-01-12,MUTHOOTFIN,EQ,1063.3,1067.85,333971,152866,45.77
2023-01-12,NATIONALUM,EQ,82.5,84.7,26126468,9114542,34.89
2023-01-12,NAUKRI,EQ,3716.6,3655.6,436042,153272,35.15
2023-01-12,NAVINFLUOR,EQ,4123.65,3906.55,989712,118452,11.97
2023-01-12,NESTLEIND,EQ,19873.25,19758.3,33062,18366,55.55
2023-01-12,NMDC,EQ,128.5,128.4,9270184,4425309,47.74
2023-01-12,NTPC,EQ,165.95,166.05,7628932,3961506,51.93
2023-01-12,OBEROIRLTY,EQ,849.05,850.25,342208,104764,30.61
2023-01-12,OFSS,EQ,3054.45,3048.6,32402,17727,54.71
2023-01-12,ONGC,EQ,146.15,146.8,13270422,7953138,59.93
2023-01-12,PAGEIND,EQ,40639.05,41004.2,19141,10663,55.71
2023-01-12,PEL,EQ,836.85,830.85,940812,338897,36.02
2023-01-12,PERSISTENT,EQ,3978.2,3926.45,216903,58684,27.06
2023-01-12,PETRONET,EQ,218.9,220.5,1865692,1089251,58.38
2023-01-12,PFC,EQ,149.25,151.8,9893243,3055386,30.88
2023-01-12,PIDILITIND,EQ,2495.5,2479.5,286562,163834,57.17
2023-01-12,PIIND,EQ,3292.65,3273.3,114488,61131,53.4
2023-01-12,PNB,EQ,55.85,56.4,58123134,5747594,9.89
2023-01-12,POLYCAB,EQ,2677.05,2671.1,263295,112742,42.82
2023-01-12,POWERGRID,EQ,213.5,211.95,15884667,13222190,83.24
2023-01-12,RAIN,EQ,176.45,177.5,850077,184792,21.74
2023-01-12,RAMCOCEM,EQ,704.3,704.55,108626,34260,31.54
2023-01-12,RBLBANK,EQ,177.8,181.0,8300033,1255383,15.13
2023-01-12,RECLTD,EQ,120.65,121.75,6547602,2372942,36.24
2023-01-12,RELIANCE,EQ,2471.6,2526.15,8163366,5251960,64.34
2023-01-12,SAIL,EQ,88.0,88.95,11442821,2373595,20.74
2023-01-12,SBICARD,EQ,780.25,778.1,493884,304005,61.55
2023-01-12,SBILIFE,EQ,1315.7,1291.3,1377949,875049,63.5
2023-01-12,SBIN,EQ,594.9,596.7,8183715,4061846,49.63
2023-01-12,SHREECEM,EQ,23854.85,23516.7,37645,17841,47.39
2023-01-12,SHRIRAMFIN,EQ,1312.65,1334.5,451870,220808,48.87
2023-01-12,SIEMENS,EQ,2981.3,2941.0,341645,159377,46.65
2023-01-12,SRF,EQ,2219.3,2195.8,563323,291503,51.75
2023-01-12,SUNPHARMA,EQ,1032.85,1028.0,1641398,1021088,62.21
2023-01-12,SUNTV,EQ,472.25,468.1,571116,261489,45.79
2023-01-12,SYNGENE,EQ,612.55,620.8,277835,101925,36.69
2023-01-12,TATACHEM,EQ,973.25,967.75,593507,148165,24.96
2023-01-12,TATACOMM,EQ,1396.7,1417.25,1153415,391247,33.92
2023-01-12,TATACONSUM,EQ,754.25,759.3,763021,422827,55.41
2023-01-12,TATAMOTORS,EQ,412.25,418.2,12479034,4850395,38.87
2023-01-12,TATAPOWER,EQ,205.7,205.85,6167789,2372909,38.47
2023-01-12,TATASTEEL,EQ,118.1,118.85,33740024,11915232,35.31
2023-01-12,TCS,EQ,3334.35,3328.7,2250391,1525003,67.77
2023-01-12,TECHM,EQ,1001.55,1006.35,1948321,1231160,63.19
2023-01-12,TITAN,EQ,2446.6,2437.4,874520,322646,36.89
2023-01-12,TORNTPHARM,EQ,1546.5,1551.95,90974,40216,44.21
